Organism Scientific Name	Organism Common Name	Organism Qualifier	Taxonomy id	Assembly Name	Assembly Accession	Source	Annotation	Level	Contig N50	Size	Submission Date	Gene Count	BioProject	BioSample
Bacteriophage sp.		isolate: 2085_19447	38018	ASM2996952v1	GCA_029969525.1	GenBank		Complete Genome	52832	52832	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 2079_80555	38018	ASM2996953v1	GCA_029969535.1	GenBank		Complete Genome	55569	55569	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 2065_54492	38018	ASM2996954v1	GCA_029969545.1	GenBank		Complete Genome	97694	97694	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 2057_42449	38018	ASM2996955v1	GCA_029969555.1	GenBank		Complete Genome	64470	64470	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 1961_41441	38018	ASM2996956v1	GCA_029969565.1	GenBank		Complete Genome	37811	37811	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 1936_1349	38018	ASM2996957v1	GCA_029969575.1	GenBank		Complete Genome	35176	35176	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: PF-P042_61093	38018	ASM2996958v1	GCA_029969585.1	GenBank		Complete Genome	69941	69941	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: PF-P040_57645	38018	ASM2996959v1	GCA_029969595.1	GenBank		Complete Genome	93058	93058	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 4338_7558	38018	ASM2996960v1	GCA_029969605.1	GenBank		Complete Genome	64315	64315	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 4289_3027	38018	ASM2996961v1	GCA_029969615.1	GenBank		Complete Genome	56010	56010	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 4255_30080	38018	ASM2996962v1	GCA_029969625.1	GenBank		Complete Genome	64862	64862	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 4254_70450	38018	ASM2996963v1	GCA_029969635.1	GenBank		Complete Genome	147544	147544	2022-09-04		PRJNA862966	
Bacteriophage sp.		isolate: 2822_34997	38018	ASM2996964v1	GCA_029969645.1	GenBank		Complete Genome	62457	62457	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2784_40429	38018	ASM2996965v1	GCA_029969655.1	GenBank		Complete Genome	64069	64069	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2755_60402	38018	ASM2996966v1	GCA_029969665.1	GenBank		Complete Genome	67824	67824	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2748_70227	38018	ASM2996967v1	GCA_029969675.1	GenBank		Complete Genome	54647	54647	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2736_82488	38018	ASM2996968v1	GCA_029969685.1	GenBank		Complete Genome	73754	73754	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2731_60727	38018	ASM2996969v1	GCA_029969695.1	GenBank		Complete Genome	62951	62951	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2698_63430	38018	ASM2996970v1	GCA_029969705.1	GenBank		Complete Genome	64259	64259	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2688_25925	38018	ASM2996971v1	GCA_029969715.1	GenBank		Complete Genome	84169	84169	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2660_55987	38018	ASM2996972v1	GCA_029969725.1	GenBank		Complete Genome	64615	64615	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2618_78934	38018	ASM2996973v1	GCA_029969735.1	GenBank		Complete Genome	102627	102627	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2616_44416	38018	ASM2996974v1	GCA_029969745.1	GenBank		Complete Genome	65355	65355	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2574_5239	38018	ASM2996975v1	GCA_029969755.1	GenBank		Complete Genome	95126	95126	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2569_50427	38018	ASM2996976v1	GCA_029969765.1	GenBank		Complete Genome	91765	91765	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2542_54469	38018	ASM2996977v1	GCA_029969775.1	GenBank		Complete Genome	65188	65188	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2445_65342	38018	ASM2996978v1	GCA_029969785.1	GenBank		Complete Genome	85627	85627	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2400_96866	38018	ASM2996979v1	GCA_029969795.1	GenBank		Complete Genome	62553	62553	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2393_51707	38018	ASM2996980v1	GCA_029969805.1	GenBank		Complete Genome	69187	69187	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2360_58178	38018	ASM2996981v1	GCA_029969815.1	GenBank		Complete Genome	65595	65595	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2350_66946	38018	ASM2996982v1	GCA_029969825.1	GenBank		Complete Genome	156389	156389	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2330_33420	38018	ASM2996983v1	GCA_029969835.1	GenBank		Complete Genome	64933	64933	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2265_856	38018	ASM2996984v1	GCA_029969845.1	GenBank		Complete Genome	98990	98990	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2250_7148	38018	ASM2996985v1	GCA_029969855.1	GenBank		Complete Genome	41478	41478	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2239_21438	38018	ASM2996986v1	GCA_029969865.1	GenBank		Complete Genome	62154	62154	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2146_30275	38018	ASM2996987v1	GCA_029969875.1	GenBank		Complete Genome	62819	62819	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 2131_12740	38018	ASM2996988v1	GCA_029969885.1	GenBank		Complete Genome	40857	40857	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 1896_15971	38018	ASM2996989v1	GCA_029969895.1	GenBank		Complete Genome	30845	30845	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 1853_68113	38018	ASM2996990v1	GCA_029969905.1	GenBank		Complete Genome	62302	62302	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 1800_118680	38018	ASM2996991v1	GCA_029969915.1	GenBank		Complete Genome	15065	15065	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 1770_70055	38018	ASM2996992v1	GCA_029969925.1	GenBank		Complete Genome	61153	61153	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 1708_88247	38018	ASM2996993v1	GCA_029969935.1	GenBank		Complete Genome	380507	380507	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 1667_72829	38018	ASM2996994v1	GCA_029969945.1	GenBank		Complete Genome	59905	59905	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1612_91631	38018	ASM2996995v1	GCA_029969955.1	GenBank		Complete Genome	93951	93951	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1607_20222	38018	ASM2996996v1	GCA_029969965.1	GenBank		Complete Genome	29500	29500	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1606_65847	38018	ASM2996997v1	GCA_029969975.1	GenBank		Complete Genome	44165	44165	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1503_56554	38018	ASM2996998v1	GCA_029969985.1	GenBank		Complete Genome	28404	28404	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1488_53861	38018	ASM2996999v1	GCA_029969995.1	GenBank		Complete Genome	94326	94326	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1352_66718	38018	ASM2997000v1	GCA_029970005.1	GenBank		Complete Genome	15130	15130	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1253_1797	38018	ASM2997001v1	GCA_029970015.1	GenBank		Complete Genome	55806	55806	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1229_39285	38018	ASM2997002v1	GCA_029970025.1	GenBank		Complete Genome	71347	71347	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1183_55590	38018	ASM2997003v1	GCA_029970035.1	GenBank		Complete Genome	65020	65020	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0431_44013	38018	ASM2997004v1	GCA_029970045.1	GenBank		Complete Genome	38404	38404	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0409_53489	38018	ASM2997005v1	GCA_029970055.1	GenBank		Complete Genome	65029	65029	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0345_7915	38018	ASM2997006v1	GCA_029970065.1	GenBank		Complete Genome	42020	42020	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0326_95747	38018	ASM2997007v1	GCA_029970075.1	GenBank		Complete Genome	66758	66758	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0300_7949	38018	ASM2997008v1	GCA_029970085.1	GenBank		Complete Genome	56210	56210	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0275_1246	38018	ASM2997009v1	GCA_029970095.1	GenBank		Complete Genome	82423	82423	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0239_94481	38018	ASM2997010v1	GCA_029970105.1	GenBank		Complete Genome	66228	66228	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0233_25683	38018	ASM2997011v1	GCA_029970115.1	GenBank		Complete Genome	65022	65022	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0222_25071	38018	ASM2997012v1	GCA_029970125.1	GenBank		Complete Genome	64791	64791	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0166_53610	38018	ASM2997013v1	GCA_029970135.1	GenBank		Complete Genome	65463	65463	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0105_87174	38018	ASM2997014v1	GCA_029970145.1	GenBank		Complete Genome	94120	94120	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0022_35642	38018	ASM2997015v1	GCA_029970155.1	GenBank		Complete Genome	91991	91991	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0012_27933	38018	ASM2997016v1	GCA_029970165.1	GenBank		Complete Genome	19733	19733	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1176_42464	38018	ASM2997017v1	GCA_029970175.1	GenBank		Complete Genome	43479	43479	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0984_16410	38018	ASM2997018v1	GCA_029970185.1	GenBank		Complete Genome	55804	55804	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0973_40523	38018	ASM2997019v1	GCA_029970195.1	GenBank		Complete Genome	42073	42073	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0954_48927	38018	ASM2997020v1	GCA_029970205.1	GenBank		Complete Genome	61525	61525	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0902_19890	38018	ASM2997021v1	GCA_029970215.1	GenBank		Complete Genome	33030	33030	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0803_73704	38018	ASM2997022v1	GCA_029970225.1	GenBank		Complete Genome	45079	45079	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0792_59610	38018	ASM2997023v1	GCA_029970235.1	GenBank		Complete Genome	65276	65276	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: PF-P040_96400	38018	ASM2997024v1	GCA_029970245.1	GenBank		Complete Genome	63554	63554	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: PF-P004_88583	38018	ASM2997025v1	GCA_029970255.1	GenBank		Complete Genome	146609	146609	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4298_68367	38018	ASM2997026v1	GCA_029970265.1	GenBank		Complete Genome	154414	154414	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4283_119676	38018	ASM2997027v1	GCA_029970275.1	GenBank		Complete Genome	67398	67398	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4276_67762	38018	ASM2997028v1	GCA_029970285.1	GenBank		Complete Genome	101032	101032	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4276_67760	38018	ASM2997029v1	GCA_029970295.1	GenBank		Complete Genome	97029	97029	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4268_118292	38018	ASM2997030v1	GCA_029970305.1	GenBank		Complete Genome	100439	100439	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4225_94495	38018	ASM2997031v1	GCA_029970315.1	GenBank		Complete Genome	30023	30023	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4203_78269	38018	ASM2997032v1	GCA_029970325.1	GenBank		Complete Genome	100272	100272	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4165_82698	38018	ASM2997033v1	GCA_029970335.1	GenBank		Complete Genome	97986	97986	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3802_132796	38018	ASM2997034v1	GCA_029970345.1	GenBank		Complete Genome	99578	99578	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3776_94834	38018	ASM2997035v1	GCA_029970355.1	GenBank		Complete Genome	99794	99794	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3725_39925	38018	ASM2997036v1	GCA_029970365.1	GenBank		Complete Genome	143678	143678	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3690_98993	38018	ASM2997037v1	GCA_029970375.1	GenBank		Complete Genome	84930	84930	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3535_119861	38018	ASM2997038v1	GCA_029970385.1	GenBank		Complete Genome	98926	98926	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3469_92212	38018	ASM2997039v1	GCA_029970395.1	GenBank		Complete Genome	102981	102981	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3467_68914	38018	ASM2997040v1	GCA_029970405.1	GenBank		Complete Genome	87321	87321	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3451_21441	38018	ASM2997041v1	GCA_029970415.1	GenBank		Complete Genome	45111	45111	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3422_114288	38018	ASM2997042v1	GCA_029970425.1	GenBank		Complete Genome	38166	38166	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3407_150629	38018	ASM2997043v1	GCA_029970435.1	GenBank		Complete Genome	51634	51634	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3079_86268	38018	ASM2997044v1	GCA_029970445.1	GenBank		Complete Genome	102552	102552	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3059_48805	38018	ASM2997045v1	GCA_029970455.1	GenBank		Complete Genome	14488	14488	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3008_102577	38018	ASM2997046v1	GCA_029970465.1	GenBank		Complete Genome	45060	45060	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2975_80337	38018	ASM2997047v1	GCA_029970475.1	GenBank		Complete Genome	86570	86570	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2917_22467	38018	ASM2997048v1	GCA_029970485.1	GenBank		Complete Genome	144605	144605	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2831_1466	38018	ASM2997049v1	GCA_029970495.1	GenBank		Complete Genome	64758	64758	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2777_108790	38018	ASM2997050v1	GCA_029970505.1	GenBank		Complete Genome	27552	27552	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2724_93303	38018	ASM2997051v1	GCA_029970515.1	GenBank		Complete Genome	96530	96530	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2632_107307	38018	ASM2997052v1	GCA_029970525.1	GenBank		Complete Genome	91745	91745	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2561_106864	38018	ASM2997053v1	GCA_029970535.1	GenBank		Complete Genome	14440	14440	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2456_128207	38018	ASM2997054v1	GCA_029970545.1	GenBank		Complete Genome	14415	14415	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2413_127731	38018	ASM2997055v1	GCA_029970555.1	GenBank		Complete Genome	34606	34606	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2310_77232	38018	ASM2997056v1	GCA_029970565.1	GenBank		Complete Genome	98520	98520	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2254_50383	38018	ASM2997057v1	GCA_029970575.1	GenBank		Complete Genome	384008	384008	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2248_43495	38018	ASM2997058v1	GCA_029970585.1	GenBank		Complete Genome	93436	93436	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2215_136329	38018	ASM2997059v1	GCA_029970595.1	GenBank		Complete Genome	47134	47134	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2024_99809	38018	ASM2997060v1	GCA_029970605.1	GenBank		Complete Genome	95570	95570	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1973_13041	38018	ASM2997061v1	GCA_029970615.1	GenBank		Complete Genome	95440	95440	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1937_103099	38018	ASM2997062v1	GCA_029970625.1	GenBank		Complete Genome	48080	48080	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1913_70719	38018	ASM2997063v1	GCA_029970635.1	GenBank		Complete Genome	89218	89218	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1842_92675	38018	ASM2997064v1	GCA_029970645.1	GenBank		Complete Genome	85395	85395	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1827_77749	38018	ASM2997065v1	GCA_029970655.1	GenBank		Complete Genome	57601	57601	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1675_92052	38018	ASM2997066v1	GCA_029970665.1	GenBank		Complete Genome	49654	49654	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1673_71577	38018	ASM2997067v1	GCA_029970675.1	GenBank		Complete Genome	31133	31133	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1545_9934	38018	ASM2997068v1	GCA_029970685.1	GenBank		Complete Genome	65654	65654	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1471_41141	38018	ASM2997069v1	GCA_029970695.1	GenBank		Complete Genome	87524	87524	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1406_95241	38018	ASM2997070v1	GCA_029970705.1	GenBank		Complete Genome	174088	174088	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1256_103714	38018	ASM2997071v1	GCA_029970715.1	GenBank		Complete Genome	96130	96130	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1009_62914	38018	ASM2997072v1	GCA_029970725.1	GenBank		Complete Genome	92426	92426	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0825_75099	38018	ASM2997073v1	GCA_029970735.1	GenBank		Complete Genome	47779	47779	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0474_92163	38018	ASM2997074v1	GCA_029970745.1	GenBank		Complete Genome	41500	41500	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0343_79789	38018	ASM2997075v1	GCA_029970755.1	GenBank		Complete Genome	92774	92774	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0093_24408	38018	ASM2997076v1	GCA_029970765.1	GenBank		Complete Genome	46684	46684	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0085_67569	38018	ASM2997077v1	GCA_029970775.1	GenBank		Complete Genome	49210	49210	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0049_62566	38018	ASM2997078v1	GCA_029970785.1	GenBank		Complete Genome	30101	30101	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 4196_35518	38018	ASM2997079v1	GCA_029970795.1	GenBank		Complete Genome	15485	15485	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4179_32053	38018	ASM2997080v1	GCA_029970805.1	GenBank		Complete Genome	53274	53274	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4134_109501	38018	ASM2997081v1	GCA_029970815.1	GenBank		Complete Genome	15765	15765	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4054_50196	38018	ASM2997082v1	GCA_029970825.1	GenBank		Complete Genome	11634	11634	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4053_28917	38018	ASM2997083v1	GCA_029970835.1	GenBank		Complete Genome	12025	12025	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4046_9159	38018	ASM2997084v1	GCA_029970845.1	GenBank		Complete Genome	66415	66415	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4039_33627	38018	ASM2997085v1	GCA_029970855.1	GenBank		Complete Genome	17053	17053	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4017_47349	38018	ASM2997086v1	GCA_029970865.1	GenBank		Complete Genome	51469	51469	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4011_82099	38018	ASM2997087v1	GCA_029970875.1	GenBank		Complete Genome	16591	16591	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4011_43622	38018	ASM2997088v1	GCA_029970885.1	GenBank		Complete Genome	11444	11444	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4010_11820	38018	ASM2997089v1	GCA_029970895.1	GenBank		Complete Genome	55175	55175	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4003_74349	38018	ASM2997090v1	GCA_029970905.1	GenBank		Complete Genome	14334	14334	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 4003_72971	38018	ASM2997091v1	GCA_029970915.1	GenBank		Complete Genome	18180	18180	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3987_36724	38018	ASM2997092v1	GCA_029970925.1	GenBank		Complete Genome	13850	13850	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3961_124363	38018	ASM2997093v1	GCA_029970935.1	GenBank		Complete Genome	11446	11446	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3956_30901	38018	ASM2997094v1	GCA_029970945.1	GenBank		Complete Genome	11125	11125	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3944_42450	38018	ASM2997095v1	GCA_029970955.1	GenBank		Complete Genome	15796	15796	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3924_20755	38018	ASM2997096v1	GCA_029970965.1	GenBank		Complete Genome	13497	13497	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3909_116423	38018	ASM2997097v1	GCA_029970975.1	GenBank		Complete Genome	15936	15936	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3892_53948	38018	ASM2997098v1	GCA_029970985.1	GenBank		Complete Genome	12969	12969	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3888_96037	38018	ASM2997099v1	GCA_029970995.1	GenBank		Complete Genome	16224	16224	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3881_40213	38018	ASM2997100v1	GCA_029971005.1	GenBank		Complete Genome	16754	16754	2022-09-06		PRJNA862966	
Bacteriophage sp.		isolate: 3875_14627	38018	ASM2997101v1	GCA_029971015.1	GenBank		Complete Genome	57729	57729	2022-09-06		PRJNA862966	
